product_id,product_name,category,sub_category,brand,price,cost,color,size_
45831,Aperiam Accessories,Fashion,Accessories,Hooli,14394.78,6424.26,Gray,XL
45832,Aperiam Children,Books,Children,Stark,510.8,296.68,Purple,M
45833,Velit Apparel,Sports,Apparel,Acme,5007.94,3726.14,Yellow,L
45834,Voluptatem Shoes,Fashion,Shoes,Wayne,6940.54,4732.31,Red,One Size
45835,Praesentium Non‑Fiction,Books,Non‑Fiction,Acme,1262.38,1074.86,Red,M
45836,Consequuntur Supplements,Health,Supplements,Hooli,4138.31,2568.23,Blue,XL
45837,Voluptas Personal Care,Health,Personal Care,Acme,232.93,205.32,White,L
45838,Nulla Men's Clothing,Fashion,Men's Clothing,Globex,6224.71,4854.55,Orange,XL
45839,Ab Shoes,Fashion,Shoes,Acme,3297.96,2125.06,Orange,S
45840,Excepturi Footwear,Sports,Footwear,Wayne,16115.46,7823.67,Black,XL
45841,Aperiam Children,Books,Children,Stark,480.96,365.69,Green,L
45842,Ullam Bedding,Home & Kitchen,Bedding,Initech,4492.57,2583.33,Orange,XL
45843,Quae Bedding,Home & Kitchen,Bedding,Umbrella,12899.22,9481.37,Red,One Size
45844,Autem Board Game,Toys,Board Game,Globex,1606.74,972.29,Gray,S
45845,Doloremque Non‑Fiction,Books,Non‑Fiction,Soylent,882.48,380.33,Purple,XL
45846,Impedit Personal Care,Health,Personal Care,Wayne,4685.16,2093.79,Black,One Size
45847,Cupiditate Tool,Automotive,Tool,Acme,29569.63,12377.04,Black,M
45848,Saepe Comics,Books,Comics,Globex,955.0,749.51,Yellow,XS
45849,Quod Part,Automotive,Part,Hooli,12797.54,8971.31,Blue,L
45850,Quas Car Accessory,Automotive,Car Accessory,Wayne,13593.29,8272.11,Black,L
45851,Officiis Bedding,Home & Kitchen,Bedding,Stark,937.88,466.41,Gray,
45852,Ipsam Car Accessory,Automotive,Car Accessory,Acme,29942.6,20847.64,White,XS
45853,Dolor Men's Clothing,Fashion,Men's Clothing,Acme,1138.93,731.36,Gray,XL
45854,Dolorum Car Accessory,Automotive,Car Accessory,Soylent,7597.61,4430.78,Red,One Size
45855,Placeat Outdoor,Sports,Outdoor,Globex,585.92,340.61,Orange,XL
45856,Repellat Bedding,Home & Kitchen,Bedding,Acme,10697.3,7965.47,Green,
45857,Consectetur Apparel,Sports,Apparel,Hooli,5348.95,2646.35,Purple,XS
45858,Molestiae Footwear,Sports,Footwear,Stark,706.15,561.0,Black,S
45859,Debitis Tool,Automotive,Tool,Globex,8115.44,5663.44,Yellow,
45860,Tenetur Medical Device,Health,Medical Device,Stark,1539.4,1163.76,Green,
45861,Mollitia Puzzle,Toys,Puzzle,Acme,2485.88,1442.82,Red,S
45862,Nihil Accessories,Fashion,Accessories,Umbrella,10544.81,7334.95,Purple,XS
45863,Officiis Tool,Automotive,Tool,Wayne,8231.43,3465.18,White,XS
45864,Qui Part,Automotive,Part,Wayne,25095.37,16404.15,White,One Size
45865,Assumenda Tool,Automotive,Tool,Initech,15707.66,12907.71,Green,One Size
45866,Recusandae Gym Equipment,Sports,Gym Equipment,Hooli,16483.35,12919.04,Gray,
45867,Accusamus Comics,Books,Comics,Umbrella,489.7,396.45,Blue,M
45868,In Accessories,Fashion,Accessories,Wayne,11683.57,8783.92,Orange,One Size
45869,Unde Children,Books,Children,Umbrella,1520.32,835.34,Purple,XL
45870,Mollitia Women's Clothing,Fashion,Women's Clothing,Acme,3780.16,2778.5,Gray,XL
45871,Quaerat Medical Device,Health,Medical Device,Soylent,1901.81,1594.33,Orange,XL
45872,Eum Footwear,Sports,Footwear,Hooli,13505.8,8912.25,Orange,XS
45873,Eos Shoes,Fashion,Shoes,Umbrella,13590.16,7926.05,Orange,XL
45874,Vero Men's Clothing,Fashion,Men's Clothing,Umbrella,8434.37,5420.76,Red,M
45875,Commodi Laptop,Electronics,Laptop,Umbrella,46872.04,26389.86,Gray,One Size
45876,Unde Tablet,Electronics,Tablet,Stark,8014.93,3235.48,Yellow,XS
45877,Deleniti Laptop,Electronics,Laptop,Stark,16430.61,10492.61,Yellow,S
45878,A Non‑Fiction,Books,Non‑Fiction,Hooli,1573.46,1289.94,Green,XL
45879,Fuga Bedding,Home & Kitchen,Bedding,Acme,11960.77,6138.73,Red,XS
45880,Praesentium Non‑Fiction,Books,Non‑Fiction,Hooli,1111.62,871.59,Black,XL
45881,Expedita Action Figure,Toys,Action Figure,Acme,147.82,117.83,Green,M
45882,Harum Children,Books,Children,Stark,469.78,312.57,Purple,XS
45883,Excepturi Plush,Toys,Plush,Wayne,1161.6,886.94,Black,One Size
45884,Ab Part,Automotive,Part,Wayne,23088.29,20310.92,White,XS
45885,Recusandae Women's Clothing,Fashion,Women's Clothing,Acme,8161.67,6872.87,Blue,
45886,Velit Non‑Fiction,Books,Non‑Fiction,Initech,1912.94,1128.93,Black,One Size
45887,Saepe Apparel,Sports,Apparel,Stark,10360.01,7582.17,Blue,XL
45888,Earum Tablet,Electronics,Tablet,Stark,46379.12,32483.99,Green,XS
45889,Quae Personal Care,Health,Personal Care,Acme,2684.29,1534.27,Blue,L
45890,Odit Car Accessory,Automotive,Car Accessory,Globex,22453.38,12106.36,Black,L
45891,Accusamus Supplements,Health,Supplements,Initech,2816.91,2485.43,Orange,M
45892,Natus Personal Care,Health,Personal Care,Wayne,4241.58,2051.24,Gray,M
45893,Maiores Action Figure,Toys,Action Figure,Stark,2320.14,1933.44,Green,
45894,Consequatur Footwear,Sports,Footwear,Stark,15731.96,9461.16,Gray,XL
45895,Ullam Mobile,Electronics,Mobile,Wayne,17332.06,12985.17,Black,L
45896,Voluptatem Outdoor,Sports,Outdoor,Umbrella,3675.13,1776.56,Black,XL
45897,Ut Accessories,Fashion,Accessories,Hooli,10826.98,9678.49,Gray,One Size
45898,Omnis Appliance,Home & Kitchen,Appliance,Hooli,6728.14,3205.11,Yellow,M
45899,Consequatur Women's Clothing,Fashion,Women's Clothing,Soylent,8494.08,4862.08,Yellow,XS
45900,Itaque Car Accessory,Automotive,Car Accessory,Umbrella,9026.02,7927.79,Yellow,S
45901,Occaecati Footwear,Sports,Footwear,Wayne,10075.53,8899.31,White,One Size
45902,Veniam Bedding,Home & Kitchen,Bedding,Soylent,14526.49,8604.41,Blue,L
45903,Laborum Puzzle,Toys,Puzzle,Stark,1812.82,1387.69,Red,M
45904,Aut Women's Clothing,Fashion,Women's Clothing,Umbrella,566.56,371.33,Black,S
45905,Optio Personal Care,Health,Personal Care,Umbrella,3746.87,2424.41,Green,One Size
45906,Porro Men's Clothing,Fashion,Men's Clothing,Stark,5261.74,2421.35,Yellow,L
45907,Repellat Cookware,Home & Kitchen,Cookware,Wayne,13929.39,6184.95,Black,M
45908,Reiciendis Action Figure,Toys,Action Figure,Stark,1691.2,901.76,Blue,One Size
45909,Nobis Men's Clothing,Fashion,Men's Clothing,Initech,7156.68,3353.39,Blue,M
45910,Nostrum Plush,Toys,Plush,Umbrella,1708.17,1195.59,Yellow,S
45911,Placeat Tablet,Electronics,Tablet,Initech,45664.19,32260.64,Purple,S
45912,Laborum Personal Care,Health,Personal Care,Hooli,4702.03,2708.7,Black,
45913,Officia Puzzle,Toys,Puzzle,Soylent,2172.43,1771.56,White,M
45914,Explicabo Accessories,Fashion,Accessories,Acme,11806.56,5142.76,Gray,XS
45915,Doloremque Non‑Fiction,Books,Non‑Fiction,Wayne,205.22,133.52,Yellow,L
45916,Saepe Board Game,Toys,Board Game,Globex,1392.86,1116.51,Gray,XL
45917,Corporis Appliance,Home & Kitchen,Appliance,Hooli,6225.98,3812.06,White,M
45918,Ex Apparel,Sports,Apparel,Acme,7905.75,4730.3,Gray,M
45919,Fuga Puzzle,Toys,Puzzle,Soylent,2247.07,1966.5,Black,XS
45920,Ipsam Appliance,Home & Kitchen,Appliance,Globex,5212.91,3937.61,Purple,One Size
45921,Harum Camera,Electronics,Camera,Umbrella,20342.31,13382.5,Blue,L
45922,Qui Personal Care,Health,Personal Care,Stark,2701.68,1886.57,Red,One Size
45923,Cupiditate Children,Books,Children,Acme,976.8,660.79,Gray,XL
45924,Error Women's Clothing,Fashion,Women's Clothing,Stark,7619.15,5136.29,Yellow,
45925,Beatae Personal Care,Health,Personal Care,Globex,1239.09,700.03,Gray,M
45926,Suscipit Puzzle,Toys,Puzzle,Soylent,2338.65,1091.67,Red,One Size
45927,Repellat Accessories,Fashion,Accessories,Globex,12524.07,10669.23,Purple,L
45928,Id Plush,Toys,Plush,Acme,709.39,597.6,Purple,One Size
45929,Cumque Appliance,Home & Kitchen,Appliance,Wayne,9502.46,6085.09,Gray,
45930,Quos Bedding,Home & Kitchen,Bedding,Umbrella,8683.63,4330.91,Blue,
45931,Ab Car Accessory,Automotive,Car Accessory,Initech,22667.06,17358.93,White,
45932,Asperiores Comics,Books,Comics,Initech,381.84,169.1,Black,One Size
45933,Delectus Part,Automotive,Part,Soylent,11003.64,7229.47,Blue,
45934,Optio Children,Books,Children,Soylent,133.73,80.21,Red,XS
45935,Laudantium Bedding,Home & Kitchen,Bedding,Umbrella,7670.99,6825.83,Purple,XL
45936,Aliquid Board Game,Toys,Board Game,Initech,2690.64,1536.42,Green,M
45937,Fuga Personal Care,Health,Personal Care,Umbrella,3763.37,2309.18,Orange,
45938,Ullam Apparel,Sports,Apparel,Globex,10000.75,4948.63,Green,XS
45939,Sequi Puzzle,Toys,Puzzle,Initech,363.75,235.99,Gray,XS
45940,Repellat Cookware,Home & Kitchen,Cookware,Acme,13675.7,11251.47,Red,One Size
45941,Laborum Bedding,Home & Kitchen,Bedding,Soylent,11271.04,6326.56,Gray,XL
45942,Fuga Outdoor,Sports,Outdoor,Initech,1224.64,1071.56,Gray,XS
45943,Fugiat Women's Clothing,Fashion,Women's Clothing,Stark,3023.92,2717.26,Blue,S
45944,Nihil Medical Device,Health,Medical Device,Initech,3159.52,2261.39,White,XL
45945,Doloremque Women's Clothing,Fashion,Women's Clothing,Wayne,1293.35,1073.63,Green,One Size
45946,Dolorem Plush,Toys,Plush,Hooli,895.13,666.83,Orange,M
45947,Nisi Comics,Books,Comics,Soylent,1575.28,1000.81,Orange,XS
45948,Ratione Action Figure,Toys,Action Figure,Umbrella,2321.57,1616.67,Orange,One Size
45949,Fugiat Fiction,Books,Fiction,Acme,605.38,530.81,Red,M
45950,Aliquid Outdoor,Sports,Outdoor,Umbrella,19752.75,15114.81,Yellow,One Size
45951,Fugiat Car Accessory,Automotive,Car Accessory,Hooli,17444.94,8880.65,Red,L
45952,Est Fiction,Books,Fiction,Soylent,1646.27,1441.0,Green,One Size
45953,Nostrum Accessories,Fashion,Accessories,Wayne,11686.86,5455.75,Gray,XL
45954,Quasi Medical Device,Health,Medical Device,Initech,1784.39,1299.85,Yellow,S
45955,Cupiditate Tablet,Electronics,Tablet,Acme,47659.9,36691.96,Yellow,S
45956,Delectus Mobile,Electronics,Mobile,Stark,10435.72,9101.02,Gray,XS
45957,Perferendis Tool,Automotive,Tool,Initech,8152.7,5735.62,Gray,L
45958,Veniam Medical Device,Health,Medical Device,Globex,3360.05,2439.06,Orange,XL
45959,Impedit Car Accessory,Automotive,Car Accessory,Stark,5110.79,2885.09,White,M
45960,Id Outdoor,Sports,Outdoor,Stark,3606.82,2473.03,Orange,XS
45961,Assumenda Gym Equipment,Sports,Gym Equipment,Initech,4863.63,3567.82,Red,
45962,Velit Shoes,Fashion,Shoes,Umbrella,12731.2,10059.45,Red,XS
45963,Ex Men's Clothing,Fashion,Men's Clothing,Stark,12115.59,5377.77,Yellow,One Size
45964,Vitae Non‑Fiction,Books,Non‑Fiction,Acme,1714.45,731.29,Green,L
45965,Quo Camera,Electronics,Camera,Acme,47742.96,35373.84,Purple,M
45966,A Non‑Fiction,Books,Non‑Fiction,Umbrella,1032.75,830.63,Black,S
45967,Assumenda Supplements,Health,Supplements,Globex,2290.17,1177.29,Blue,XL
45968,Harum Appliance,Home & Kitchen,Appliance,Initech,3454.91,2440.63,White,XL
45969,Adipisci Puzzle,Toys,Puzzle,Initech,1826.54,1107.65,Green,L
45970,Aut Medical Device,Health,Medical Device,Stark,4778.42,3561.7,Black,XL
45971,Exercitationem Gym Equipment,Sports,Gym Equipment,Soylent,7004.67,3391.71,Blue,
45972,Expedita Women's Clothing,Fashion,Women's Clothing,Hooli,5756.49,2357.1,Black,S
45973,Perspiciatis Car Accessory,Automotive,Car Accessory,Initech,27998.71,12027.58,Blue,One Size
45974,Consequatur Mobile,Electronics,Mobile,Soylent,12795.67,7899.88,Purple,
45975,Corrupti Outdoor,Sports,Outdoor,Umbrella,12384.6,10237.35,Green,XS
45976,Aspernatur Part,Automotive,Part,Acme,3558.89,1458.72,Black,XL
45977,Occaecati Personal Care,Health,Personal Care,Soylent,4246.99,3029.01,Green,M
45978,Illo Tablet,Electronics,Tablet,Acme,5982.63,4414.94,White,XL
45979,Sequi Car Accessory,Automotive,Car Accessory,Umbrella,14175.79,12523.2,Red,M
45980,Alias Children,Books,Children,Soylent,1310.89,875.19,White,One Size
45981,Nobis Appliance,Home & Kitchen,Appliance,Globex,1278.16,813.08,Black,M
45982,Necessitatibus Women's Clothing,Fashion,Women's Clothing,Soylent,1329.21,889.95,Red,XL
45983,Est Plush,Toys,Plush,Wayne,2330.03,1069.57,Gray,L
45984,Voluptatum Comics,Books,Comics,Globex,308.38,209.04,Black,
45985,Quia Comics,Books,Comics,Hooli,1549.02,1380.45,Yellow,M
45986,Nam Shoes,Fashion,Shoes,Umbrella,8761.28,7609.37,Black,L
45987,Quia Plush,Toys,Plush,Wayne,1418.13,868.36,Gray,M
45988,Quam Appliance,Home & Kitchen,Appliance,Wayne,12438.68,9278.45,Orange,S
45989,Earum Footwear,Sports,Footwear,Stark,19430.84,11548.53,Green,S
45990,Id Camera,Electronics,Camera,Umbrella,30893.78,14068.52,Yellow,XL
45991,Aliquam Appliance,Home & Kitchen,Appliance,Soylent,10483.83,8437.97,Yellow,S
45992,Unde Plush,Toys,Plush,Acme,1765.71,964.35,Yellow,XL
45993,Maxime Action Figure,Toys,Action Figure,Stark,2731.94,2114.75,Red,
45994,Nesciunt Mobile,Electronics,Mobile,Wayne,9559.56,4959.69,Green,L
45995,Quidem Accessories,Fashion,Accessories,Globex,2607.46,1672.73,Green,S
45996,Rem Shoes,Fashion,Shoes,Stark,14110.75,9127.06,Black,One Size
45997,Dolores Outdoor,Sports,Outdoor,Umbrella,5850.1,4443.11,Yellow,XL
45998,Architecto Part,Automotive,Part,Hooli,3603.94,2982.48,Purple,S
45999,Natus Supplements,Health,Supplements,Wayne,2432.39,1606.44,Red,XS
46000,Unde Outdoor,Sports,Outdoor,Initech,19778.91,8056.38,Red,
46001,A Tool,Automotive,Tool,Hooli,2528.84,1861.23,Orange,M
46002,Consectetur Board Game,Toys,Board Game,Hooli,676.17,558.27,Orange,M
46003,Sunt Bedding,Home & Kitchen,Bedding,Globex,11418.34,6972.31,White,S
46004,Cum Board Game,Toys,Board Game,Acme,1590.37,782.16,Gray,One Size
46005,Dolore Children,Books,Children,Umbrella,756.38,512.14,Orange,
46006,Nam Furniture,Home & Kitchen,Furniture,Hooli,14728.2,8608.39,White,
46007,Numquam Laptop,Electronics,Laptop,Globex,19644.05,10195.28,Orange,S
46008,Voluptatem Fiction,Books,Fiction,Soylent,1447.68,832.65,Purple,XL
46009,Officia Cookware,Home & Kitchen,Cookware,Soylent,7925.15,5293.26,Blue,XL
46010,Officiis Outdoor,Sports,Outdoor,Wayne,3979.62,3512.19,Black,One Size
46011,Nam Board Game,Toys,Board Game,Soylent,2828.36,1389.19,Orange,XL
46012,Quod Apparel,Sports,Apparel,Hooli,2655.3,1593.17,Gray,One Size
46013,Odit Plush,Toys,Plush,Hooli,1438.41,990.52,Yellow,
46014,Pariatur Medical Device,Health,Medical Device,Wayne,498.79,220.13,Blue,XS
46015,Officia Supplements,Health,Supplements,Globex,802.96,399.66,Orange,
46016,Veritatis Footwear,Sports,Footwear,Stark,11014.55,6550.9,Green,XS
46017,Cum Tool,Automotive,Tool,Stark,7521.91,5412.08,Red,L
46018,Asperiores Accessories,Fashion,Accessories,Umbrella,12954.5,5264.63,Orange,M
46019,Incidunt Outdoor,Sports,Outdoor,Umbrella,5637.19,2658.71,Blue,M
46020,Officia Children,Books,Children,Wayne,287.8,173.81,Purple,XL
46021,Doloribus Bedding,Home & Kitchen,Bedding,Acme,8116.4,3550.04,Orange,
46022,Error Supplements,Health,Supplements,Acme,2668.39,2381.55,Blue,XL
46023,Ex Car Accessory,Automotive,Car Accessory,Stark,22085.48,9340.62,Orange,L
46024,Inventore Car Accessory,Automotive,Car Accessory,Initech,23026.62,18128.25,Blue,XL
46025,Blanditiis Cookware,Home & Kitchen,Cookware,Wayne,5792.03,2342.4,Orange,One Size
46026,Cum Personal Care,Health,Personal Care,Acme,2396.92,1538.04,Gray,
46027,Fugiat Gym Equipment,Sports,Gym Equipment,Globex,8456.69,3760.61,Orange,S
46028,Delectus Accessories,Fashion,Accessories,Soylent,5720.99,3725.76,Yellow,L
46029,Dolores Part,Automotive,Part,Umbrella,11512.23,9043.44,Blue,M
46030,Consequuntur Part,Automotive,Part,Hooli,9265.47,6974.46,Blue,One Size
46031,Nam Tool,Automotive,Tool,Globex,11745.89,6154.02,Purple,S
46032,Consequatur Bedding,Home & Kitchen,Bedding,Soylent,1331.93,722.59,Orange,One Size
46033,Fugit Bedding,Home & Kitchen,Bedding,Acme,5765.34,4990.38,Purple,M
46034,Omnis Part,Automotive,Part,Soylent,26935.26,16176.39,Purple,XL
46035,Velit Children,Books,Children,Stark,536.92,459.08,Yellow,XL
46036,Eos Non‑Fiction,Books,Non‑Fiction,Umbrella,219.8,147.35,Purple,One Size
46037,Laboriosam Women's Clothing,Fashion,Women's Clothing,Hooli,3857.72,3299.95,Purple,S
46038,Voluptas Apparel,Sports,Apparel,Hooli,12383.91,9025.28,Purple,XL
46039,Voluptates Shoes,Fashion,Shoes,Wayne,4143.69,3259.36,Green,S
46040,Quisquam Medical Device,Health,Medical Device,Soylent,3884.51,2229.61,Red,
46041,Iure Outdoor,Sports,Outdoor,Hooli,8935.24,7690.28,Gray,S
46042,Perferendis Board Game,Toys,Board Game,Acme,2702.06,2429.68,Blue,
46043,Possimus Part,Automotive,Part,Initech,20020.98,10616.82,Blue,L
46044,Dolores Cookware,Home & Kitchen,Cookware,Umbrella,6610.15,3380.81,Purple,One Size
46045,Ratione Puzzle,Toys,Puzzle,Soylent,2317.69,2021.47,White,S
46046,Fuga Tablet,Electronics,Tablet,Initech,43040.06,32887.2,Orange,L
46047,Molestiae Tool,Automotive,Tool,Stark,16879.66,10391.99,Blue,
46048,Perferendis Comics,Books,Comics,Stark,1161.37,517.55,Gray,XS
46049,Impedit Bedding,Home & Kitchen,Bedding,Acme,1207.52,763.65,Gray,XL
46050,Eum Personal Care,Health,Personal Care,Stark,333.02,237.51,Purple,M
46051,Iure Footwear,Sports,Footwear,Umbrella,7922.75,6311.96,Yellow,XL
46052,Ullam Children,Books,Children,Stark,979.68,394.94,Purple,XL
46053,Cum Cookware,Home & Kitchen,Cookware,Stark,14438.25,12122.7,Green,XS
46054,Ex Non‑Fiction,Books,Non‑Fiction,Wayne,503.01,335.0,Blue,One Size
46055,Dicta Part,Automotive,Part,Globex,4942.21,2770.23,Red,XL
46056,Labore Footwear,Sports,Footwear,Globex,12207.17,9430.4,Red,M
46057,Iste Outdoor,Sports,Outdoor,Umbrella,7807.38,5073.8,Gray,XL
46058,Sit Outdoor,Sports,Outdoor,Soylent,11846.14,9167.61,Gray,M
46059,Animi Camera,Electronics,Camera,Acme,8829.69,3746.05,Red,One Size
46060,Autem Laptop,Electronics,Laptop,Stark,8079.25,5802.13,White,XS
46061,Earum Appliance,Home & Kitchen,Appliance,Hooli,729.29,309.02,Green,XS
46062,Soluta Action Figure,Toys,Action Figure,Soylent,2034.48,1489.78,Orange,L
46063,Corporis Plush,Toys,Plush,Umbrella,117.43,92.68,Black,S
46064,Sequi Tool,Automotive,Tool,Stark,5400.67,4206.97,Green,M
46065,Delectus Furniture,Home & Kitchen,Furniture,Acme,13738.33,11974.27,Blue,XL
46066,Voluptatem Women's Clothing,Fashion,Women's Clothing,Stark,5241.55,4181.44,Green,S
46067,Nemo Furniture,Home & Kitchen,Furniture,Hooli,7838.21,4920.39,Gray,L
46068,Occaecati Tool,Automotive,Tool,Soylent,8641.08,5107.68,Green,L
46069,Esse Tablet,Electronics,Tablet,Stark,17235.51,9186.51,Yellow,M
46070,Dolorem Plush,Toys,Plush,Soylent,1736.02,1135.66,Blue,L
46071,Veritatis Car Accessory,Automotive,Car Accessory,Globex,26542.16,17353.75,Orange,XS
46072,Officiis Board Game,Toys,Board Game,Umbrella,898.36,661.89,Yellow,S
46073,Ab Furniture,Home & Kitchen,Furniture,Umbrella,6053.72,4741.97,Green,M
46074,Totam Supplements,Health,Supplements,Acme,1107.18,841.13,Green,S
46075,Quos Camera,Electronics,Camera,Wayne,24036.39,21028.14,Red,XL
46076,Sit Action Figure,Toys,Action Figure,Wayne,1443.06,1169.43,Purple,L
46077,Odio Action Figure,Toys,Action Figure,Acme,733.17,311.08,Yellow,XS
46078,Cupiditate Tablet,Electronics,Tablet,Hooli,6487.76,3649.09,Blue,XL
46079,Eaque Apparel,Sports,Apparel,Stark,8857.69,4988.52,Yellow,S
46080,Voluptatum Plush,Toys,Plush,Hooli,1857.59,753.12,Orange,One Size
46081,Id Appliance,Home & Kitchen,Appliance,Umbrella,12788.61,6024.66,Green,XL
46082,Suscipit Comics,Books,Comics,Initech,399.59,357.4,Orange,XS
46083,Corporis Cookware,Home & Kitchen,Cookware,Stark,11971.46,9232.65,Blue,L
46084,Aliquid Camera,Electronics,Camera,Wayne,8918.07,5026.16,Red,XL
46085,Odit Children,Books,Children,Acme,1138.32,698.45,Orange,XL
46086,Officiis Outdoor,Sports,Outdoor,Acme,9177.63,3977.05,Orange,XS
46087,Perspiciatis Accessories,Fashion,Accessories,Umbrella,13997.67,11145.69,Gray,XL
46088,Voluptate Camera,Electronics,Camera,Soylent,20337.12,10462.03,Black,XL
46089,Amet Cookware,Home & Kitchen,Cookware,Hooli,3065.49,1468.08,Gray,L
46090,Voluptate Gym Equipment,Sports,Gym Equipment,Soylent,15266.11,7531.5,Gray,XS
46091,A Footwear,Sports,Footwear,Soylent,17517.47,14957.23,Purple,XL
46092,Placeat Comics,Books,Comics,Wayne,623.02,423.62,Blue,One Size
46093,Nam Comics,Books,Comics,Stark,1571.19,758.52,Red,One Size
46094,Possimus Mobile,Electronics,Mobile,Wayne,5450.78,2862.01,Red,
46095,Aliquid Shoes,Fashion,Shoes,Acme,1734.9,1089.36,Purple,M
46096,Quisquam Furniture,Home & Kitchen,Furniture,Acme,7765.03,4966.52,Green,L
46097,Quam Medical Device,Health,Medical Device,Wayne,4437.21,3627.82,Black,XL
46098,Porro Comics,Books,Comics,Soylent,1071.53,744.39,Green,One Size
46099,Incidunt Cookware,Home & Kitchen,Cookware,Umbrella,11968.99,5330.53,Red,XS
46100,Ipsa Comics,Books,Comics,Initech,1491.87,1109.57,Purple,XL
46101,Alias Medical Device,Health,Medical Device,Soylent,4929.76,3211.01,Orange,M
46102,Quaerat Tool,Automotive,Tool,Acme,13388.59,11670.63,Orange,S
46103,Explicabo Board Game,Toys,Board Game,Globex,1747.22,1149.87,Blue,One Size
46104,Placeat Plush,Toys,Plush,Hooli,124.75,82.7,Yellow,L
46105,Qui Women's Clothing,Fashion,Women's Clothing,Umbrella,14256.76,11953.51,Yellow,XL
46106,Vitae Apparel,Sports,Apparel,Acme,1259.53,1115.43,Red,XL
46107,Soluta Supplements,Health,Supplements,Acme,3503.44,2064.13,Yellow,XS
46108,Fugit Furniture,Home & Kitchen,Furniture,Acme,11499.36,5430.53,Green,
46109,Ad Laptop,Electronics,Laptop,Globex,34650.18,16768.26,Red,XS
46110,Odit Children,Books,Children,Wayne,900.33,782.33,Black,L
46111,Impedit Gym Equipment,Sports,Gym Equipment,Globex,8605.68,7055.92,Orange,M
46112,Autem Plush,Toys,Plush,Hooli,2513.43,1905.87,Yellow,XL
46113,Odit Camera,Electronics,Camera,Umbrella,12781.92,11322.35,Purple,XS
46114,Incidunt Tool,Automotive,Tool,Umbrella,21792.42,12101.28,White,One Size
46115,Temporibus Shoes,Fashion,Shoes,Initech,2412.28,1409.56,Yellow,M
46116,Eum Board Game,Toys,Board Game,Globex,1710.46,1030.72,Green,XS
46117,Laboriosam Supplements,Health,Supplements,Wayne,1803.01,1097.36,Orange,One Size
46118,Totam Board Game,Toys,Board Game,Umbrella,2890.97,1671.04,Green,L
46119,Quis Tool,Automotive,Tool,Initech,1119.37,592.23,Gray,XL
46120,Saepe Apparel,Sports,Apparel,Hooli,12196.6,9733.44,White,S
46121,Ipsa Tool,Automotive,Tool,Initech,8609.55,5208.8,Gray,XS
46122,At Supplements,Health,Supplements,Stark,3772.51,3176.63,Blue,One Size
46123,Quas Furniture,Home & Kitchen,Furniture,Globex,3387.22,2159.17,Blue,L
46124,Praesentium Footwear,Sports,Footwear,Wayne,14002.56,8902.18,Black,S
46125,Ipsam Puzzle,Toys,Puzzle,Initech,1388.43,1085.2,White,L
46126,Labore Tool,Automotive,Tool,Stark,11558.57,6396.34,White,M
46127,Laudantium Shoes,Fashion,Shoes,Umbrella,6626.93,2993.18,Purple,One Size
46128,Ea Supplements,Health,Supplements,Umbrella,4536.21,3906.6,Red,S
46129,Laborum Comics,Books,Comics,Stark,852.67,418.79,Yellow,L
46130,Debitis Laptop,Electronics,Laptop,Acme,26311.49,13661.15,Red,XL
46131,Velit Board Game,Toys,Board Game,Wayne,486.29,416.14,White,XL
46132,Soluta Action Figure,Toys,Action Figure,Stark,2055.53,1231.0,Gray,S
46133,Alias Fiction,Books,Fiction,Soylent,1055.81,892.21,Yellow,One Size
46134,Nihil Tool,Automotive,Tool,Wayne,11069.74,6679.0,Gray,M
46135,Iure Medical Device,Health,Medical Device,Soylent,1154.75,579.14,Red,M
46136,Laboriosam Women's Clothing,Fashion,Women's Clothing,Globex,14288.76,6241.43,Purple,XS
46137,Libero Non‑Fiction,Books,Non‑Fiction,Initech,977.59,410.18,Yellow,M
46138,Cum Outdoor,Sports,Outdoor,Acme,3136.67,2364.87,White,S
46139,Libero Puzzle,Toys,Puzzle,Umbrella,2933.06,1228.38,Blue,S
46140,Soluta Accessories,Fashion,Accessories,Stark,9593.13,6162.38,Black,XS
46141,Assumenda Puzzle,Toys,Puzzle,Globex,2115.39,1588.62,Purple,
46142,Cumque Children,Books,Children,Initech,1423.94,754.83,Green,M
46143,Ipsum Outdoor,Sports,Outdoor,Acme,19578.92,10897.41,Purple,One Size
46144,Ratione Non‑Fiction,Books,Non‑Fiction,Wayne,915.97,441.15,Blue,
46145,Omnis Action Figure,Toys,Action Figure,Globex,1557.57,868.21,Red,One Size
46146,Culpa Camera,Electronics,Camera,Globex,20074.87,14065.51,Yellow,M
46147,Nulla Personal Care,Health,Personal Care,Soylent,2861.77,1603.87,Green,One Size
46148,Exercitationem Appliance,Home & Kitchen,Appliance,Umbrella,6239.54,3286.28,Red,XS
46149,Magnam Mobile,Electronics,Mobile,Hooli,34815.94,27591.17,Orange,XS
46150,Accusantium Puzzle,Toys,Puzzle,Hooli,2200.87,1735.63,Purple,One Size
46151,Optio Footwear,Sports,Footwear,Soylent,2019.7,1071.46,Black,L
46152,Dolorem Board Game,Toys,Board Game,Acme,868.15,719.66,Red,One Size
46153,Qui Appliance,Home & Kitchen,Appliance,Hooli,13959.19,9087.8,Green,One Size
46154,Illo Apparel,Sports,Apparel,Stark,10974.24,5538.18,Purple,One Size
46155,Eveniet Tool,Automotive,Tool,Soylent,16608.54,8812.81,Blue,M
