store_id,store_name,city,state,region,store_type
3904,Kale-Thakur Shop,Shahjahanpur,Jharkhand,East,Outlet
3905,Saha and Sons Shop,Gudivada,Lakshadweep,South,Flagship
3906,Varkey Inc Shop,South Dumdum,Madhya Pradesh,Central,Flagship
3907,Sood Ltd Outlet,Dharmavaram,Andhra Pradesh,South,Flagship
3908,Taneja PLC Outlet,Tirunelveli,Bihar,East,Pop‑up
3909,"Venkataraman, Johal and Sarin Store",Giridih,Goa,West,Pop‑up
3910,Balay Group Store,Kavali,Chhattisgarh,Central,Pop‑up
3911,Bir-Dutt Store,Bharatpur,Maharashtra,West,Outlet
3912,Kant PLC Market,Thoothukudi,Madhya Pradesh,Central,Flagship
3913,"Savant, Dixit and Sharma Shop",Vellore,Sikkim,East,Online
3914,Krishnan Group Store,Dindigul,Uttar Pradesh,North,Pop‑up
3915,Warrior Ltd Store,Vijayanagaram,Maharashtra,West,Online
3916,"Jayaraman, Kurian and Tata Market",Bokaro,Punjab,North,Outlet
3917,"Thaman, Bandi and Magar Shop",Rajkot,Kerala,South,Online
3918,Gaba LLC Market,Solapur,Madhya Pradesh,West,Outlet
3919,Deshpande PLC Store,Shivpuri,Madhya Pradesh,West,Flagship
3920,De LLC Store,Etawah,Chhattisgarh,Central,Flagship
3921,"Brahmbhatt, Mammen and Toor Store",Aligarh,Madhya Pradesh,West,Mall
3922,Hans-Dar Store,Naihati,Bihar,East,Flagship
3923,"Rajagopal, Tiwari and Bawa Outlet",Dhule,Delhi,North,Outlet
3924,Goel Ltd Shop,Panchkula,Bihar,East,Mall
3925,"Seshadri, Handa and Guha Shop",Bokaro,Rajasthan,North,Pop‑up
3926,Hegde LLC Store,Khammam,Odisha,East,Outlet
3927,Mall-Magar Store,Arrah,Lakshadweep,South,Online
3928,Varkey Ltd Outlet,Ballia,Madhya Pradesh,West,Outlet
3929,"Trivedi, Walia and Shere Market",Durgapur,Jammu & Kashmir,North,Pop‑up
3930,"Sandal, Bava and Bhattacharyya Market",Sirsa,Tamil Nadu,South,Flagship
3931,Swaminathan and Sons Outlet,Agra,Jammu & Kashmir,North,Pop‑up
3932,Gala and Sons Outlet,Bhilai,Madhya Pradesh,Central,Pop‑up
3933,Dave-Kade Outlet,Munger,Jharkhand,East,Online
3934,"Wable, Sant and Thakkar Outlet",Tiruvottiyur,Madhya Pradesh,West,Pop‑up
3935,Jain Group Outlet,Mirzapur,Kerala,South,Pop‑up
3936,Sengupta-Lad Store,Alwar,Himachal Pradesh,North,Pop‑up
3937,Mahajan-Bhatia Market,Bardhaman,Jammu & Kashmir,North,Mall
3938,Amble-Singhal Store,Farrukhabad,Uttar Pradesh,Central,Pop‑up
3939,"Ramaswamy, Chaudhari and Sankaran Shop",South Dumdum,Gujarat,West,Pop‑up
3940,Raj-Sur Store,Bhilwara,Gujarat,West,Pop‑up
3941,Srivastava-Sood Market,Nanded,Punjab,North,Flagship
3942,Randhawa Inc Store,Ahmedabad,Jammu & Kashmir,North,Outlet
3943,Dora Ltd Shop,Imphal,Kerala,South,Mall
3944,Chacko Inc Store,Vasai-Virar,Andhra Pradesh,South,Pop‑up
3945,"Ganguly, Ray and Sharaf Shop",Bokaro,Madhya Pradesh,Central,Flagship
3946,Baria Ltd Store,Thrissur,Bihar,East,Pop‑up
3947,Thaker LLC Market,Chittoor,Chhattisgarh,Central,Pop‑up
3948,"Kata, Bala and Kashyap Store",Shimla,West Bengal,East,Pop‑up
3949,"Varty, Hayre and Wali Shop",Kanpur,Himachal Pradesh,North,Mall
3950,"Swaminathan, Ratta and Halder Shop",Hajipur,Maharashtra,West,Online
3951,Sandal-Sidhu Market,Sikar,Andhra Pradesh,South,Pop‑up
3952,Sura and Sons Shop,Tiruvottiyur,Goa,West,Flagship
3953,"Rastogi, Wali and Keer Market",Gandhinagar,Gujarat,West,Outlet
3954,Brar-Ram Store,Tiruvottiyur,Madhya Pradesh,Central,Pop‑up
3955,"Shetty, Sanghvi and Dass Outlet",Varanasi,West Bengal,East,Flagship
3956,Subramanian-Tripathi Store,Gopalpur,West Bengal,East,Mall
3957,"Hora, Sibal and Solanki Shop",Shimla,Gujarat,West,Flagship
3958,Iyer-Sule Shop,Gandhinagar,Odisha,East,Pop‑up
3959,"Yadav, Malhotra and Som Outlet",Thrissur,Lakshadweep,South,Flagship
3960,Anand Ltd Store,Cuttack,Madhya Pradesh,West,Online
3961,Khurana and Sons Outlet,Darbhanga,Jharkhand,East,Outlet
3962,Dara-Ghose Outlet,Surat,Uttar Pradesh,North,Mall
3963,"Srinivas, Kunda and Karnik Outlet",Saharsa,Goa,West,Flagship
3964,"Seth, Wali and Iyer Outlet",Medininagar,Telangana,South,Pop‑up
3965,Mander Inc Outlet,Bulandshahr,Andhra Pradesh,South,Mall
3966,Ratta Ltd Market,Rajpur Sonarpur,Madhya Pradesh,West,Online
3967,Tailor LLC Store,Ludhiana,Uttar Pradesh,Central,Flagship
3968,Jaggi-Wagle Store,Bangalore,Tamil Nadu,South,Mall
3969,"Vaidya, Bail and Sule Outlet",Mangalore,Haryana,North,Mall
3970,Boase and Sons Shop,Jodhpur,Karnataka,South,Mall
3971,Bhavsar-Gupta Market,Haridwar,Maharashtra,West,Flagship
3972,Mall-Sekhon Market,North Dumdum,Uttarakhand,North,Pop‑up
3973,Apte PLC Market,Fatehpur,Jammu & Kashmir,North,Flagship
3974,Joshi-Sidhu Outlet,Tadipatri,Delhi,North,Mall
3975,"Comar, Choudhry and Dube Market",Tinsukia,Pondicherry,South,Online
3976,Walla-Chaudhary Market,Nellore,Pondicherry,South,Outlet
3977,Bala Group Shop,Nadiad,Uttar Pradesh,North,Pop‑up
3978,Kumar PLC Market,Rohtak,Bihar,East,Mall
3979,Buch PLC Market,Latur,Madhya Pradesh,West,Online
3980,Saran Group Shop,Satna,Haryana,North,Outlet
3981,"Sidhu, Goda and Banik Market",Faridabad,Maharashtra,West,Flagship
3982,Rattan-Rana Shop,Tenali,Haryana,North,Pop‑up
3983,"Bawa, Rajagopal and Kala Shop",Machilipatnam,Uttarakhand,North,Outlet
3984,Maharaj-Doctor Shop,Gandhinagar,Odisha,East,Pop‑up
3985,Batra-Maharaj Store,Arrah,Bihar,East,Flagship
3986,Lal PLC Shop,Indore,Madhya Pradesh,West,Pop‑up
3987,Tailor-Brahmbhatt Outlet,Fatehpur,Delhi,North,Pop‑up
3988,Mallick-Suresh Shop,Alappuzha,Karnataka,South,Mall
3989,Butala-Ramesh Outlet,Siwan,Lakshadweep,South,Online
3990,Rana Group Shop,Ramgarh,Madhya Pradesh,Central,Mall
3991,"Golla, Bhardwaj and Bawa Store",Proddatur,Madhya Pradesh,West,Flagship
3992,"Handa, Boase and Sandhu Market",Khora ,Madhya Pradesh,Central,Pop‑up
3993,Chowdhury Inc Shop,Mahbubnagar,Madhya Pradesh,Central,Mall
3994,Agarwal Ltd Shop,Mysore,Lakshadweep,South,Mall
3995,"Bava, Bath and Garg Market",Patiala,Madhya Pradesh,Central,Pop‑up
3996,Bhatti Group Outlet,Danapur,Uttar Pradesh,Central,Outlet
3997,Shetty-Saran Market,Shimla,Goa,West,Flagship
3998,"Dugal, Chanda and Dhaliwal Market",Loni,Delhi,North,Outlet
3999,Sankaran-Borra Outlet,Sambhal,Bihar,East,Flagship
4000,Bose-Zacharia Market,Jhansi,Kerala,South,Online
4001,Devi Group Shop,Thane,Himachal Pradesh,North,Pop‑up
4002,Kannan LLC Outlet,Arrah,West Bengal,East,Mall
4003,"Mahal, Behl and Dhaliwal Market",Katihar,Telangana,South,Mall
4004,Gara Ltd Store,Uluberia,Karnataka,South,Flagship
4005,"Lal, Rao and Shankar Shop",South Dumdum,Karnataka,South,Flagship
4006,Tella-Khosla Store,Belgaum,West Bengal,East,Mall
4007,Sinha-Kara Outlet,Kolkata,Jharkhand,East,Mall
4008,Rama LLC Store,Guwahati,Sikkim,East,Outlet
4009,"Dutta, Choudhry and Tata Outlet",Nagaon,Karnataka,South,Online
4010,"Sibal, Madan and Rau Store",Bongaigaon,Uttar Pradesh,Central,Outlet
4011,Bajwa PLC Shop,Bokaro,Kerala,South,Online
4012,Virk-Wadhwa Outlet,Mangalore,Uttarakhand,North,Pop‑up
4013,"Reddy, Sampath and Zachariah Outlet",Siliguri,Madhya Pradesh,Central,Online
4014,"Sood, Vyas and Dhar Outlet",Kolhapur,Jammu & Kashmir,North,Online
4015,Agate-Borah Store,Sasaram,Chhattisgarh,Central,Pop‑up
4016,"Tella, Sen and Sura Outlet",Bokaro,Himachal Pradesh,North,Outlet
4017,Barad-Kapoor Store,Narasaraopet,Chhattisgarh,Central,Online
4018,Malhotra PLC Market,Anantapur,Delhi,North,Mall
4019,"Wagle, Vohra and Gaba Outlet",Ratlam,Odisha,East,Mall
4020,Chander and Sons Outlet,Giridih,West Bengal,East,Pop‑up
4021,"Bir, Choudhary and Bhagat Store",Kamarhati,Telangana,South,Outlet
4022,Wagle and Sons Market,Jalgaon,Sikkim,East,Outlet
4023,Solanki-Chandra Market,Buxar,West Bengal,East,Online
4024,"Bakshi, Hayer and Edwin Market",Orai,Andhra Pradesh,South,Flagship
4025,Deep LLC Store,Dewas,Sikkim,East,Outlet
4026,Lad-Batta Shop,Raebareli,Chhattisgarh,Central,Mall
4027,"Golla, Sampath and Ghose Store",Jalandhar,Uttar Pradesh,Central,Online
4028,Bains Inc Outlet,Orai,Sikkim,East,Flagship
4029,Basu-Toor Store,Phagwara,Uttar Pradesh,North,Flagship
4030,Chakraborty-Sane Market,Sagar,Uttar Pradesh,Central,Flagship
4031,"Kannan, Goda and Bali Store",Fatehpur,Madhya Pradesh,Central,Flagship
4032,Toor Inc Market,Indore,Chhattisgarh,Central,Online
4033,"Kumer, Som and Gulati Shop",Malda,Uttar Pradesh,North,Online
4034,Luthra Inc Outlet,Nandyal,Pondicherry,South,Mall
4035,"Comar, Tiwari and Borde Market",Chandrapur,Rajasthan,North,Online
4036,Batra-Biswas Outlet,Karaikudi,West Bengal,East,Mall
4037,"Badami, Toor and Kapur Outlet",Rajpur Sonarpur,Himachal Pradesh,North,Pop‑up
4038,"Issac, Vaidya and Seth Shop",Hapur,Uttar Pradesh,Central,Mall
4039,Singhal-Sarma Shop,Rampur,Madhya Pradesh,Central,Outlet
4040,"Bir, Thakkar and Hayre Shop",Nandyal,Chhattisgarh,Central,Mall
4041,Chandra and Sons Market,Begusarai,Maharashtra,West,Outlet
4042,Issac-Vora Store,Ajmer,Bihar,East,Outlet
4043,"Chacko, Seshadri and Gara Market",Sirsa,Tamil Nadu,South,Flagship
4044,Basak Ltd Shop,Karnal,Jharkhand,East,Online
4045,Brar Ltd Shop,Burhanpur,Haryana,North,Pop‑up
4046,"Basak, Wason and Gupta Outlet",Bhind,Madhya Pradesh,Central,Outlet
4047,"Sunder, Som and Dhillon Market",Tumkur,Telangana,South,Flagship
4048,Das-Sani Market,Surendranagar Dudhrej,Pondicherry,South,Pop‑up
4049,Bhatt-Chaudhary Outlet,Jalna,Kerala,South,Flagship
4050,"Sidhu, Ramachandran and Raman Shop",Siliguri,Karnataka,South,Outlet
4051,Barad LLC Store,Gudivada,Sikkim,East,Online
4052,Borde-Wable Market,Bidar,Madhya Pradesh,West,Outlet
4053,"Bandi, Bhagat and Lall Outlet",Jalandhar,Madhya Pradesh,West,Flagship
4054,"Dora, Gera and Ranganathan Outlet",Panipat,Bihar,East,Outlet
4055,Bora-Sani Store,Morena,Maharashtra,West,Outlet
4056,Goda-Thakur Outlet,Bidhannagar,West Bengal,East,Online
4057,Dixit Inc Store,Fatehpur,Telangana,South,Online
4058,Chand Group Outlet,Warangal,Gujarat,West,Flagship
4059,Badal-Mander Market,Durgapur,Delhi,North,Flagship
4060,Manda-Gokhale Store,North Dumdum,Himachal Pradesh,North,Online
4061,Ramakrishnan LLC Store,Amravati,Madhya Pradesh,West,Mall
4062,Bahri PLC Outlet,Satna,Goa,West,Mall
4063,"Suri, Balasubramanian and Madan Shop",Rajahmundry,Andhra Pradesh,South,Flagship
4064,"Suri, Sheth and Deshmukh Shop",Sikar,Karnataka,South,Mall
4065,Som-Manne Outlet,Agra,Chhattisgarh,Central,Outlet
4066,Kibe Group Market,Miryalaguda,West Bengal,East,Flagship
4067,"Chaudhari, Goel and Bhargava Store",Junagadh,Maharashtra,West,Flagship
4068,Ratti-Sule Store,Bhiwani,Bihar,East,Outlet
4069,Ravel and Sons Outlet,Kolkata,Tamil Nadu,South,Outlet
4070,Brar-Chadha Market,Malda,Chhattisgarh,Central,Online
4071,Chakrabarti Inc Outlet,Kharagpur,Madhya Pradesh,Central,Online
4072,Raval-Goyal Store,Gwalior,Chhattisgarh,Central,Flagship
4073,Bir and Sons Outlet,Bhilwara,Goa,West,Outlet
4074,"Sundaram, Rattan and Jhaveri Outlet",Mathura,Pondicherry,South,Mall
4075,"Deep, Dewan and Zachariah Store",Visakhapatnam,Himachal Pradesh,North,Mall
4076,"Mander, Jha and Gala Market",Kollam,Jharkhand,East,Flagship
4077,"Madan, Bala and Batta Market",Bijapur,Uttar Pradesh,Central,Online
4078,"Kothari, Chada and Das Store",Maheshtala,Jharkhand,East,Outlet
4079,Dhingra and Sons Outlet,Surendranagar Dudhrej,Madhya Pradesh,Central,Online
4080,"Sahota, Sandal and Rajan Shop",Chinsurah,Maharashtra,West,Pop‑up
4081,"Ghosh, Hegde and Saxena Outlet",Bijapur,Haryana,North,Outlet
4082,Garg Inc Store,Bhatpara,Punjab,North,Online
4083,Khanna Group Shop,Sambhal,Pondicherry,South,Online
4084,Chokshi-Yogi Outlet,Ramagundam,West Bengal,East,Online
4085,Chaudhari and Sons Shop,Bihar Sharif,Uttar Pradesh,Central,Outlet
4086,"Kara, Mallick and Saini Outlet",Muzaffarpur,Punjab,North,Flagship
4087,Wable LLC Market,Durgapur,Goa,West,Mall
4088,"Savant, Agate and Sura Market",Bellary,Jammu & Kashmir,North,Outlet
4089,"Ramaswamy, Bansal and Varughese Market",Barasat,Gujarat,West,Outlet
4090,"Thaman, Trivedi and Bandi Market",Kalyan-Dombivli,Chhattisgarh,Central,Online
4091,"Ramakrishnan, Sarna and Trivedi Market",Mathura,Madhya Pradesh,Central,Flagship
4092,Bumb-Shankar Market,Mira-Bhayandar,Punjab,North,Online
4093,"Kumer, Upadhyay and Majumdar Market",Raiganj,Rajasthan,North,Mall
4094,Dar Ltd Store,Kavali,Gujarat,West,Online
4095,"Kurian, Bhakta and Kumar Store",Mirzapur,Sikkim,East,Outlet
4096,Kade PLC Outlet,Mahbubnagar,Jammu & Kashmir,North,Outlet
4097,Issac LLC Market,Bidar,Karnataka,South,Flagship
4098,Gaba Inc Store,Kolhapur,West Bengal,East,Mall
4099,Seshadri-Upadhyay Store,Sangli-Miraj & Kupwad,Chhattisgarh,Central,Pop‑up
4100,Kala PLC Market,Bikaner,Uttarakhand,North,Online
4101,Sawhney-Vaidya Market,Bathinda,Himachal Pradesh,North,Flagship
4102,"Rege, Kala and Buch Shop",Karaikudi,Madhya Pradesh,Central,Flagship
4103,"Salvi, Madan and Raju Store",Satna,Kerala,South,Online
4104,Rajagopalan LLC Outlet,Bidhannagar,Goa,West,Mall
4105,Vohra-Majumdar Store,Khandwa,Madhya Pradesh,Central,Pop‑up
4106,Talwar and Sons Store,Jalna,Telangana,South,Outlet
4107,Luthra-Kara Store,Indore,West Bengal,East,Mall
4108,"Shan, Bhatnagar and Bhagat Market",Hospet,Karnataka,South,Flagship
4109,Bhardwaj-Mahal Store,Darbhanga,Chhattisgarh,Central,Pop‑up
4110,"Bir, Bose and Cheema Market",Mumbai,Kerala,South,Mall
4111,Vyas Ltd Outlet,Chennai,Gujarat,West,Mall
4112,"Ramanathan, Krishnamurthy and Ramanathan Market",Muzaffarpur,Gujarat,West,Pop‑up
4113,Bansal and Sons Store,Suryapet,Madhya Pradesh,Central,Outlet
4114,Rajagopal Group Store,Tadepalligudem,Karnataka,South,Online
4115,"Mall, Sankaran and Arora Market",Dindigul,Rajasthan,North,Mall
4116,Jaggi and Sons Shop,Guntakal,Uttar Pradesh,North,Online
4117,Venkatesh Group Shop,Hazaribagh,Jharkhand,East,Pop‑up
4118,Gupta PLC Market,Visakhapatnam,Madhya Pradesh,Central,Mall
4119,Rajagopalan-Chahal Outlet,Haldia,Jharkhand,East,Pop‑up
4120,Kalla PLC Shop,Katihar,Uttarakhand,North,Mall
4121,Hari-Sule Shop,Madurai,Madhya Pradesh,Central,Online
4122,"Bail, Sibal and Aggarwal Market",Bathinda,Madhya Pradesh,West,Online
4123,Wali Ltd Store,Pondicherry,Delhi,North,Pop‑up
4124,Saran PLC Market,Thane,Chhattisgarh,Central,Online
4125,Bose-Rajagopalan Shop,Saharanpur,Jammu & Kashmir,North,Flagship
4126,Sen-Ramachandran Shop,Sirsa,Uttar Pradesh,Central,Mall
4127,"Jaggi, Edwin and Banik Outlet",Srinagar,Gujarat,West,Online
4128,"Hora, Rege and Sant Store",Ambala,Andhra Pradesh,South,Pop‑up
4129,"Kamdar, Bajaj and Johal Store",Pimpri-Chinchwad,Pondicherry,South,Pop‑up
4130,Dugal Inc Shop,Bellary,Jharkhand,East,Mall
4131,Loyal and Sons Shop,Tadepalligudem,Madhya Pradesh,Central,Pop‑up
4132,Guha and Sons Store,Coimbatore,Chhattisgarh,Central,Online
4133,"De, Bera and Varughese Outlet",Phagwara,Chhattisgarh,Central,Mall
4134,Sachdev Group Store,Giridih,Telangana,South,Mall
4135,Bhat Ltd Shop,Satna,Andhra Pradesh,South,Mall
4136,Behl-Dyal Outlet,Jamnagar,West Bengal,East,Flagship
4137,Kalita-Rege Shop,Tirunelveli,Gujarat,West,Pop‑up
4138,Soman Ltd Outlet,Pondicherry,Madhya Pradesh,Central,Pop‑up
4139,"Johal, Sama and Rama Outlet",Burhanpur,Haryana,North,Flagship
4140,Reddy Inc Store,Kozhikode,Rajasthan,North,Online
4141,"Tailor, Chokshi and Chandran Market",Noida,Maharashtra,West,Online
4142,Chaudhuri-Mane Shop,Jodhpur,Madhya Pradesh,Central,Flagship
4143,Kibe-Kaul Shop,Siliguri,Madhya Pradesh,Central,Pop‑up
4144,"Kibe, Dada and Sodhi Outlet",Deoghar,Karnataka,South,Outlet
4145,"Bhavsar, Kala and Banik Shop",Deoghar,Jharkhand,East,Online
4146,"Srinivasan, Bera and Bajaj Outlet",Mathura,Delhi,North,Online
4147,Lata-Sani Outlet,Darbhanga,Karnataka,South,Outlet
4148,Datta Ltd Shop,Dehri,Andhra Pradesh,South,Flagship
4149,Tripathi Group Shop,Aurangabad,Chhattisgarh,Central,Flagship
4150,Guha-Mangat Shop,Mango,Madhya Pradesh,Central,Outlet
4151,Chacko Inc Store,Haldia,Goa,West,Flagship
4152,Dey PLC Store,Ghaziabad,Lakshadweep,South,Pop‑up
4153,"Agate, Baral and Golla Store",Sonipat,Goa,West,Flagship
4154,Kalla-Mall Shop,Baranagar,Madhya Pradesh,West,Flagship
4155,Raj-Dugar Outlet,Hosur,Maharashtra,West,Flagship
4156,Ahuja-Yogi Shop,Anantapur,West Bengal,East,Flagship
4157,Chakraborty LLC Outlet,Pudukkottai,Gujarat,West,Flagship
4158,"Bahl, Hari and Kari Store",Sultan Pur Majra,Rajasthan,North,Online
4159,Ramaswamy PLC Market,Eluru,Maharashtra,West,Mall
4160,Shukla-Balasubramanian Shop,Tenali,Uttar Pradesh,Central,Online
4161,Zachariah-Tandon Outlet,Danapur,Maharashtra,West,Mall
4162,Trivedi Inc Outlet,Moradabad,Maharashtra,West,Online
4163,Gopal-Andra Outlet,Meerut,Madhya Pradesh,Central,Online
4164,Rout Group Outlet,Ranchi,Andhra Pradesh,South,Outlet
4165,"Chaudhary, Sachdev and Kashyap Market",Amaravati,Tamil Nadu,South,Outlet
4166,Wason and Sons Shop,Vijayanagaram,Uttar Pradesh,Central,Flagship
4167,Ganesh LLC Market,Morena,Maharashtra,West,Pop‑up
4168,Majumdar LLC Market,Solapur,Karnataka,South,Online
4169,Dugal-Issac Store,Rohtak,Himachal Pradesh,North,Outlet
4170,"Soman, Bansal and Rana Store",Nagercoil,Gujarat,West,Flagship
4171,"Sengupta, Suresh and Sehgal Market",Dharmavaram,Andhra Pradesh,South,Online
4172,Gokhale-Subramaniam Outlet,Kozhikode,Gujarat,West,Pop‑up
4173,Yohannan-Srivastava Outlet,Jalandhar,Jharkhand,East,Outlet
4174,Anand Group Store,Dehradun,Jharkhand,East,Outlet
4175,Raja Inc Outlet,Ramgarh,Bihar,East,Outlet
4176,Mangal-Rege Market,Bokaro,Lakshadweep,South,Pop‑up
4177,Master-Swaminathan Shop,Panipat,Sikkim,East,Online
4178,Talwar Inc Store,Amritsar,Goa,West,Outlet
4179,Devi-Anand Market,Salem,Jharkhand,East,Online
4180,Ghose Ltd Market,Davanagere,Pondicherry,South,Flagship
4181,Sankaran-Gandhi Market,Gulbarga,Maharashtra,West,Flagship
4182,Krishnan PLC Shop,Imphal,Jharkhand,East,Mall
4183,"Ramaswamy, Wali and Virk Shop",Katihar,Gujarat,West,Outlet
4184,Saran Ltd Store,Hospet,Kerala,South,Online
4185,Bandi-Butala Shop,Anantapuram,Lakshadweep,South,Online
4186,Yohannan-Butala Market,Mahbubnagar,West Bengal,East,Outlet
4187,Ratti-Swaminathan Shop,Shahjahanpur,Telangana,South,Pop‑up
4188,Kothari-Singh Market,Amravati,Punjab,North,Pop‑up
4189,"Doshi, Kibe and Sarkar Outlet",Guwahati,Uttarakhand,North,Pop‑up
4190,"Biswas, Wadhwa and Chandran Market",Mangalore,Odisha,East,Pop‑up
4191,Sahni-Tailor Market,Barasat,Gujarat,West,Mall
4192,"Hegde, Chadha and Rajagopalan Shop",Kolkata,Telangana,South,Outlet
4193,Golla PLC Outlet,Imphal,Gujarat,West,Flagship
4194,"Doctor, Datta and Mannan Outlet",Motihari,Karnataka,South,Flagship
4195,"Sabharwal, Sahota and Keer Store",Bulandshahr,Rajasthan,North,Outlet
4196,Goyal-Luthra Store,Barasat,Chhattisgarh,Central,Online
4197,"Dani, Sundaram and Deshpande Store",Dehradun,Goa,West,Online
4198,Karpe-Balasubramanian Shop,Hyderabad,Andhra Pradesh,South,Pop‑up
4199,Dara PLC Store,Mathura,Gujarat,West,Online
4200,Lal-Saran Store,Raiganj,Bihar,East,Pop‑up
4201,Gandhi-Bhatnagar Outlet,Hyderabad,Goa,West,Pop‑up
4202,"Bawa, Garg and Kibe Outlet",Singrauli,Pondicherry,South,Online
4203,Krish-Loyal Store,Tirunelveli,Rajasthan,North,Online
4204,Tata-Gill Store,Katihar,Madhya Pradesh,Central,Mall
4205,Dhillon-Lal Market,Jodhpur,Madhya Pradesh,West,Outlet
4206,Brahmbhatt Inc Outlet,Surendranagar Dudhrej,Uttar Pradesh,North,Flagship
4207,Dayal Inc Store,Imphal,Madhya Pradesh,Central,Mall
4208,"Saini, Verma and Dhawan Outlet",Sagar,Chhattisgarh,Central,Mall
4209,Vala-Das Store,Pune,Sikkim,East,Outlet
4210,Iyengar Inc Shop,Dewas,Pondicherry,South,Flagship
4211,Bhatia Group Outlet,Hosur,Rajasthan,North,Mall
4212,Dani and Sons Market,Nandyal,Madhya Pradesh,Central,Mall
4213,Loke Group Outlet,Shahjahanpur,Telangana,South,Mall
4214,Gandhi-Toor Shop,Allahabad,Goa,West,Online
4215,Raja-Kapur Market,Bhiwani,Rajasthan,North,Mall
4216,Goda-Shankar Store,Danapur,Karnataka,South,Flagship
4217,Mand Inc Store,Bilaspur,Sikkim,East,Mall
4218,"Chaudhry, Taneja and Sanghvi Shop",Bhilai,Madhya Pradesh,Central,Online
4219,Srivastava-Borde Market,Mau,Madhya Pradesh,Central,Outlet
4220,"Setty, Bath and Mangal Market",Baranagar,Gujarat,West,Pop‑up
4221,Dua Ltd Outlet,Sonipat,Andhra Pradesh,South,Online
4222,Bumb-Dua Outlet,Dhule,West Bengal,East,Online
4223,"Sachar, Sami and Dixit Outlet",Guwahati,Pondicherry,South,Flagship
4224,Wadhwa-Toor Outlet,Chapra,Madhya Pradesh,Central,Online
4225,Korpal-Chandran Shop,Tirunelveli,Delhi,North,Flagship
4226,"Subramaniam, Kurian and Chadha Market",Haridwar,West Bengal,East,Flagship
4227,Choudhry-Karnik Market,Gudivada,Uttar Pradesh,Central,Online
4228,"Kothari, Rama and Mangal Store",Nagercoil,Jammu & Kashmir,North,Online
4229,Devi and Sons Market,Gorakhpur,Goa,West,Outlet
4230,Khatri-Kothari Shop,Bardhaman,Lakshadweep,South,Mall
4231,Shetty Group Market,Thoothukudi,Bihar,East,Mall
4232,"Krishnan, Sharaf and Dhawan Market",Secunderabad,Uttarakhand,North,Mall
4233,Setty Inc Shop,Bijapur,Bihar,East,Flagship
4234,Anne-Saha Shop,Malegaon,Jharkhand,East,Online
4235,Saha LLC Market,Vellore,Delhi,North,Flagship
4236,"Kalla, Bail and Kumar Store",Dindigul,Madhya Pradesh,West,Online
4237,"Dalal, Sengupta and Balan Outlet",Sasaram,Chhattisgarh,Central,Flagship
4238,"Chatterjee, Rajagopal and Bajaj Store",Khandwa,Maharashtra,West,Pop‑up
4239,Ahuja PLC Store,Kochi,Andhra Pradesh,South,Mall
4240,"Gopal, Rama and Gokhale Shop",Begusarai,Madhya Pradesh,Central,Online
4241,Kala-Ben Outlet,Machilipatnam,Rajasthan,North,Mall
4242,Bansal Ltd Store,Sangli-Miraj & Kupwad,Lakshadweep,South,Online
4243,Warrior-Zachariah Outlet,Hazaribagh,Uttar Pradesh,North,Flagship
4244,Kohli Group Market,Pali,Pondicherry,South,Outlet
4245,Bhasin Ltd Market,Motihari,Jharkhand,East,Mall
4246,Maharaj-Gulati Shop,Rajkot,Jammu & Kashmir,North,Pop‑up
4247,"Dubey, Issac and Basu Shop",Ujjain,Punjab,North,Outlet
4248,Chhabra-Sodhi Market,Ichalkaranji,West Bengal,East,Outlet
4249,"Mand, Bir and Luthra Outlet",Jammu,Punjab,North,Outlet
4250,Majumdar LLC Market,Medininagar,Bihar,East,Online
4251,"Atwal, Ratti and Jha Shop",Moradabad,Andhra Pradesh,South,Online
4252,"Subramaniam, Chaudhary and Shan Market",Bongaigaon,Madhya Pradesh,Central,Pop‑up
4253,Suri Inc Shop,Kalyan-Dombivli,Delhi,North,Online
4254,Magar Ltd Outlet,Thanjavur,Himachal Pradesh,North,Mall
4255,Rau and Sons Outlet,Jorhat,Kerala,South,Mall
4256,Bir LLC Outlet,Sangli-Miraj & Kupwad,Bihar,East,Pop‑up
4257,Balay PLC Store,Bhind,Chhattisgarh,Central,Online
4258,Rattan-Gulati Outlet,Jalandhar,Himachal Pradesh,North,Flagship
4259,"Chaudhry, Jayaraman and Vohra Outlet",Kumbakonam,West Bengal,East,Pop‑up
4260,"Rana, Jani and Randhawa Outlet",Dhule,Andhra Pradesh,South,Online
4261,Dhar-Choudhury Outlet,Alwar,Jharkhand,East,Flagship
4262,Salvi-Dhingra Shop,Karaikudi,West Bengal,East,Outlet
4263,"Manda, Amble and Kata Shop",Jamalpur,Sikkim,East,Online
4264,"Sahni, Chawla and Deep Shop",Dehri,Chhattisgarh,Central,Pop‑up
4265,Krishnamurthy-Lanka Outlet,Salem,Chhattisgarh,Central,Mall
4266,Bal-Gill Shop,Pali,Sikkim,East,Pop‑up
4267,"Bera, Krishnan and Chand Outlet",Amaravati,Madhya Pradesh,Central,Pop‑up
4268,"Srivastava, Chad and Deol Shop",Ghaziabad,Uttar Pradesh,North,Mall
4269,Dugar and Sons Shop,Kirari Suleman Nagar,Bihar,East,Flagship
4270,"Mand, Kata and Ranganathan Market",Tumkur,Bihar,East,Outlet
4271,"Ganesh, Bhalla and Srinivas Store",Jamalpur,Jammu & Kashmir,North,Online
4272,Ramaswamy-Lata Outlet,Amravati,Bihar,East,Pop‑up
